pb_id,source_id,product_desc,pf_id,paralog_count,ortholog_count,gene_name,ortho_group
PBANKA_1020400,PBANKA_1020400.1,"nucleolar GTP-binding protein 2, putative",PF3D7_1423000,0,44,NOG2,OG5_127573
PBANKA_1020500,PBANKA_1020500.1,"14-3-3 protein, putative",PF3D7_1422900,0,44,null,OG5_167239
PBANKA_1020600,PBANKA_1020600.1,"actin-related protein, putative",PF3D7_1422800,0,44,ARP4a,OG5_128301
PBANKA_1020700,PBANKA_1020700.1,"conserved Plasmodium protein, unknown function",PF3D7_1422700,0,44,null,OG5_167240
PBANKA_1020800,PBANKA_1020800.1,"conserved Plasmodium protein, unknown function",PF3D7_1422600,0,44,null,OG5_167241
PBANKA_1020900,PBANKA_1020900.1,"ERAD-associated E3 ubiquitin-protein ligase HRD1, putative",PF3D7_1422500,0,47,HRD1,OG5_128080
PBANKA_1021000,PBANKA_1021000.1,"conserved Plasmodium protein, unknown function",PF3D7_1422400,0,44,null,OG5_165490
PBANKA_1021100,PBANKA_1021100.1,"DnaJ protein, putative",PF3D7_1422300,0,44,null,OG5_165890
PBANKA_1021200,PBANKA_1021200.1,"conserved Plasmodium protein, unknown function",PF3D7_1422200,0,42,null,OG5_167242
PBANKA_1021300,PBANKA_1021300.1,"mitochondrial ribosomal protein L21 precursor, putative","PF3D7_0827500,PF3D7_1422100",1,88,null,OG5_127445
PBANKA_1021400,PBANKA_1021400.1,"cytochrome c oxidase assembly protein COX14, putative",PF3D7_1422000,0,42,COX14,OG5_158074
PBANKA_1021500,PBANKA_1021500.1,"copper transporter, putative",PF3D7_1421900,0,44,CTR2,OG5_157131
PBANKA_1021700,PBANKA_1021700.1,"conserved Plasmodium protein, unknown function",PF3D7_1421600,0,44,null,OG5_165489
PBANKA_1021800,PBANKA_1021800.1,"mitochondrial import inner membrane translocase subunit TIM8, putative",PF3D7_1421500,0,42,TIM8,OG5_144253
PBANKA_1021900,PBANKA_1021900.1,"DNA-directed RNA polymerase III subunit RPC6, putative",PF3D7_1421400,0,44,RPC34,OG5_128634
PBANKA_1022000,PBANKA_1022000.1,"40S ribosomal protein S25, putative",PF3D7_1421200,0,24,null,OG5_126998
PBANKA_1022100,PBANKA_1022100.1,"conserved Plasmodium protein, unknown function",PF3D7_1421100,0,44,null,OG5_165895
PBANKA_1022200,PBANKA_1022200.1,"DIX domain-containing protein, putative",PF3D7_1421000,0,44,null,OG5_140617
PBANKA_1022300,PBANKA_1022300.1,"mannose-1-phosphate guanyltransferase, putative",PF3D7_1420900,0,44,null,OG5_127109
PBANKA_1022400,PBANKA_1022400.1,"dynein light chain, putative",PF3D7_1420800,0,43,null,OG5_164202
PBANKA_1022500,PBANKA_1022500.1,surface protein P113,PF3D7_1420700,0,44,P113,OG5_167243
PBANKA_1022600,PBANKA_1022600.1,"pantothenate kinase 1, putative",PF3D7_1420600,0,44,PANK1,OG5_126914
PBANKA_1022700,PBANKA_1022700.1,"protein GPR89, putative",PF3D7_1420500,0,45,null,OG5_166119
PBANKA_1022800,PBANKA_1022800.1,"glycine--tRNA ligase, putative",PF3D7_1420400,0,44,GlyRS,OG5_127272
PBANKA_1022900,PBANKA_1022900.1,"DNL-type zinc finger protein, putative",PF3D7_1420300,0,44,HEP1,OG5_128569
PBANKA_1023000,PBANKA_1023000.1,"myosin-specific chaperone UNC, putative",PF3D7_1420200,0,44,UNC,OG5_141175
PBANKA_1023100,PBANKA_1023100.1,"conserved Plasmodium protein, unknown function",PF3D7_1420100,0,46,null,OG5_145121
PBANKA_1023200,PBANKA_1023200.1,"splicing factor 3B subunit 4, putative",PF3D7_1420000,0,44,SF3B4,OG5_128231
PBANKA_1023300,PBANKA_1023300.1,"cleavage and polyadenylation specificity factor subunit 4, putative",PF3D7_1419900,0,44,CPSF4,OG5_137714
PBANKA_1023400,PBANKA_1023400.1,"glutathione reductase, putative","PF3D7_0923800,PF3D7_1419800",1,96,GR,OG5_126785
PBANKA_1023500,PBANKA_1023500.1,"conserved Plasmodium protein, unknown function",PF3D7_1419700,0,44,null,OG5_162906
PBANKA_1023600,PBANKA_1023600.1,"conserved Plasmodium protein, unknown function",PF3D7_1419600,0,44,null,OG5_166359
PBANKA_1023700,PBANKA_1023700.1,"conserved Plasmodium protein, unknown function",PF3D7_1419500,0,43,null,OG5_173856
PBANKA_1023800,PBANKA_1023800.1,"conserved Plasmodium protein, unknown function",PF3D7_1419400,0,47,null,OG5_158524
PBANKA_1024000,PBANKA_1024000.1,"thioredoxin-like protein, putative",PF3D7_1419200,0,43,ATrx1,OG5_160404
PBANKA_1024100,PBANKA_1024100.1,"ATP-dependent rRNA helicase SPB4, putative",PF3D7_1419100,0,45,SPB4,OG5_145124
PBANKA_1024200,PBANKA_1024200.1,"conserved Plasmodium protein, unknown function",PF3D7_1419000,0,46,null,OG5_167244
PBANKA_1024300,PBANKA_1024300.1,"ATP-dependent RNA helicase DBP4, putative",PF3D7_1418900,0,44,DBP4,OG5_128229
PBANKA_1024400,PBANKA_1024400.1,"calmodulin, putative",PF3D7_1418300,0,44,null,OG5_173857
PBANKA_1024500,PBANKA_1024500.1,"conserved Plasmodium protein, unknown function",PF3D7_1418200,0,43,null,OG5_184646
PBANKA_1024600,PBANKA_1024600.1,liver specific protein 1,PF3D7_1418100,0,47,LISP1,OG5_167245
PBANKA_1024700,PBANKA_1024700.1,"ubiquitin fusion degradation protein 1, putative",PF3D7_1418000,0,44,UFD1,OG5_127577
PBANKA_1024800,PBANKA_1024800.1,"ATP synthase-associated protein, putative",PF3D7_1417900,0,43,null,OG5_147432
PBANKA_1024900,PBANKA_1024900.1,"DNA replication licensing factor MCM2, putative",PF3D7_1417800,0,44,MCM2,OG5_127764
PBANKA_1025000,PBANKA_1025000.1,"conserved protein, unknown function",PF3D7_1417700,0,44,null,OG5_143208
PBANKA_1025100,PBANKA_1025100.1,"conserved Plasmodium protein, unknown function",PF3D7_1417600,0,34,null,OG5_169632
PBANKA_1025200,PBANKA_1025200.1,"H/ACA ribonucleoprotein complex subunit 4, putative","PF3D7_1018000,PF3D7_1417500",1,92,CBF5,OG5_126700
PBANKA_1025300,PBANKA_1025300.1,"rap guanine nucleotide exchange factor, putative",PF3D7_1417400,0,45,EPAC,OG5_141204
PBANKA_1025400,PBANKA_1025400.1,"cysteine protease ATG4, putative",PF3D7_1417300,0,45,ATG4,OG5_146435
PBANKA_1025500,PBANKA_1025500.1,"NOT family protein, putative",PF3D7_1417200,0,47,null,OG5_161009
PBANKA_1025600,PBANKA_1025600.1,"conserved Plasmodium protein, unknown function",PF3D7_1417100,0,43,null,OG5_184647
PBANKA_1025700,PBANKA_1025700.1,"inner membrane complex protein 1l, putative",PF3D7_1417000,0,44,IMC1l,OG5_163810
PBANKA_1025800,PBANKA_1025800.1,"prefoldin subunit 2, putative",PF3D7_1416900,0,44,null,OG5_128303
PBANKA_1025900,PBANKA_1025900.1,"lysine--tRNA ligase, putative",PF3D7_1416800,0,44,KRS2,OG5_160480
PBANKA_1026000,PBANKA_1026000.1,"conserved protein, unknown function",PF3D7_1416700,0,43,null,OG5_166883
PBANKA_1026100,PBANKA_1026100.1,"conserved Plasmodium protein, unknown function",PF3D7_1416600,0,43,null,OG5_166796
PBANKA_1026200,PBANKA_1026200.1,"NADP-specific glutamate dehydrogenase, putative","PF3D7_1416500,PF3D7_1430700",1,90,GDH1,OG5_126857
PBANKA_1026300,PBANKA_1026300.1,"conserved protein, unknown function",PF3D7_1416400,0,44,null,OG5_156792
PBANKA_1026400,PBANKA_1026400.1,"N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, putative","PF3D7_1143800,PF3D7_1416300",1,88,null,OG5_128466
PBANKA_1026500,PBANKA_1026500.1,"metacaspase-3, putative",PF3D7_1416200,0,45,MCA3,OG5_141737
PBANKA_1026600,PBANKA_1026600.1,"protein SEY1, putative",PF3D7_1416100,0,45,SEY1,OG5_128997
PBANKA_1026700,PBANKA_1026700.1,"conserved Plasmodium protein, unknown function",PF3D7_1416000,0,46,null,OG5_165882
PBANKA_1026800,PBANKA_1026800.1,"zinc finger protein, putative",PF3D7_1415900,0,44,null,OG5_130358
PBANKA_1026900,PBANKA_1026900.1,"ribosomal RNA small subunit methyltransferase A1, putative","PF3D7_1249900,PF3D7_1415800",1,88,KsgA1,OG5_126745
PBANKA_1027000,PBANKA_1027000.1,"serine palmitoyltransferase, putative",PF3D7_1415700,0,44,SPT,OG5_127265
PBANKA_1027100,PBANKA_1027100.1,"conserved Plasmodium protein, unknown function",PF3D7_1415600,0,45,null,OG5_160980
PBANKA_1027200,PBANKA_1027200.1,"conserved Plasmodium protein, unknown function",PF3D7_1415500,0,43,null,OG5_172408
PBANKA_1027300,PBANKA_1027300.1,"conserved Plasmodium protein, unknown function",PF3D7_1415400,0,40,null,OG5_165484
PBANKA_1027400,PBANKA_1027400.1,"RNA-binding protein Nova-1, putative",PF3D7_1415300,0,44,null,OG5_130250
PBANKA_1027500,PBANKA_1027500.1,"DNA-directed RNA polymerases I and III subunit RPAC2, putative",PF3D7_1415200,0,44,null,OG5_128425
PBANKA_1027600,PBANKA_1027600.1,"conserved protein, unknown function",PF3D7_1415100,0,44,null,OG5_153546
PBANKA_1027700,PBANKA_1027700.1,"uracil-DNA glycosylase, putative",PF3D7_1415000,0,44,UDG,OG5_127417
PBANKA_1027800,PBANKA_1027800.1,"ATP-dependent protease, putative",PF3D7_1414900,0,44,null,OG5_126991
PBANKA_1027900,PBANKA_1027900.1,"small nuclear ribonucleoprotein-associated protein B, putative",PF3D7_1414800,0,44,SMB1,OG5_127442
PBANKA_1028000,PBANKA_1028000.1,"ubiquitin carboxyl-terminal hydrolase, putative",PF3D7_1414700,0,46,null,OG5_127816
PBANKA_1028100,PBANKA_1028100.1,"mRNA-capping enzyme subunit alpha, putative",PF3D7_1414600,0,44,null,OG5_128005
PBANKA_1028200,PBANKA_1028200.1,"atypical protein kinase, ABC-1 family, putative",PF3D7_1414500,0,49,null,OG5_126973
PBANKA_1028300,PBANKA_1028300.1,serine/threonine protein phosphatase PP1,PF3D7_1414400,0,45,PP1,OG5_126821
PBANKA_1028400,PBANKA_1028400.1,"60S ribosomal protein L10, putative",PF3D7_1414300,0,44,null,OG5_126951
PBANKA_1028500,PBANKA_1028500.1,"conserved Plasmodium protein, unknown function",PF3D7_1414200,0,44,null,OG5_167246
PBANKA_1028600,PBANKA_1028600.1,"zinc finger protein, putative",PF3D7_1414100,0,44,null,OG5_127188
PBANKA_1028700,PBANKA_1028700.1,"26S proteasome regulatory subunit RPN13, putative",PF3D7_1414000,0,45,RPN13,OG5_134946
PBANKA_1028800,PBANKA_1028800.1,"DnaJ protein, putative",PF3D7_1413900,0,44,null,OG5_141138
PBANKA_1028900,PBANKA_1028900.1,"diphthamide biosynthesis protein 1, putative",PF3D7_1413800,0,44,DPH1,OG5_127598
PBANKA_1029000,PBANKA_1029000.1,"conserved Plasmodium protein, unknown function",PF3D7_1413700,0,44,null,OG5_167247
PBANKA_1029200,PBANKA_1029200.1,FeS assembly ATPase SufC,PF3D7_1413500,0,44,SufC,OG5_130065
PBANKA_1029300,PBANKA_1029300.1,"30S ribosomal protein S9, putative",PF3D7_1413400,0,44,null,OG5_127478
PBANKA_1029400,PBANKA_1029400.1,"conserved Plasmodium protein, unknown function",PF3D7_1413200,0,42,null,OG5_159902
PBANKA_1029500,PBANKA_1029500.1,"conserved Plasmodium protein, unknown function",PF3D7_1413100,0,42,null,OG5_172992
PBANKA_1029600,PBANKA_1029600.1,"conserved Plasmodium protein, unknown function",PF3D7_1413000,0,44,null,OG5_165441
PBANKA_1029700,PBANKA_1029700.1,"ubiquitin-conjugating enzyme E2, putative","PF3D7_1345500,PF3D7_1412900",1,90,null,OG5_128794
PBANKA_1029800,PBANKA_1029800.1,"glycylpeptide N-tetradecanoyltransferase, putative",PF3D7_1412800,0,44,NMT,OG5_127597
PBANKA_1029900,PBANKA_1029900.1,"AAA family ATPase, putative",PF3D7_1412700,0,45,null,OG5_141156
PBANKA_1030000,PBANKA_1030000.1,deoxyhypusine synthase,PF3D7_1412600,0,45,DHS,OG5_127351
PBANKA_1030100,PBANKA_1030100.1,actin II,"PF3D7_1246200,PF3D7_1412500",1,88,ACT2,OG5_126595
PBANKA_1030200,PBANKA_1030200.1,"conserved Plasmodium protein, unknown function",PF3D7_1412400,0,46,null,OG5_161574
PBANKA_1030300,PBANKA_1030300.1,"nuclear transport factor 2, putative",PF3D7_1412300,0,44,NTF2,OG5_127878
PBANKA_1030400,PBANKA_1030400.1,"conserved Plasmodium protein, unknown function",PF3D7_1412200,0,44,null,OG5_167248
PBANKA_1030500,PBANKA_1030500.1,"mini-chromosome maintenance complex-binding protein, putative",PF3D7_1412100,0,44,MCMBP,OG5_162700
PBANKA_1030600,PBANKA_1030600.1,"p1/s1 nuclease, putative","PF3D7_1411900,PF3D7_1412000",0,84,null,OG5_128720
PBANKA_1030700,PBANKA_1030700.1,"conserved Plasmodium protein, unknown function",PF3D7_1411800,0,44,null,OG5_161377
PBANKA_1030800,PBANKA_1030800.1,"methyltransferase, putative",PF3D7_1411700,0,45,null,OG5_128986
PBANKA_1030900,PBANKA_1030900.1,"GTP-binding protein Obg1, putative",PF3D7_1411600,0,43,Obg1,OG5_127170
PBANKA_1031000,PBANKA_1031000.1,"conserved Plasmodium protein, unknown function",PF3D7_1411500,0,45,null,OG5_153638
PBANKA_1031100,PBANKA_1031100.1,"plastid replication-repair enzyme, putative",PF3D7_1411400,0,44,PREX,OG5_127218
PBANKA_1031200,PBANKA_1031200.1,"DnaJ protein, putative",PF3D7_1411300,0,44,null,OG5_137531
PBANKA_1031300,PBANKA_1031300.1,rhomboid protease ROM8,PF3D7_1411200,0,44,ROM8,OG5_162981
PBANKA_1031400,PBANKA_1031400.1,"conserved Plasmodium protein, unknown function",PF3D7_1411100,0,49,null,OG5_162086
PBANKA_1031500,PBANKA_1031500.1,"conserved Plasmodium protein, unknown function",PF3D7_1411000,0,49,null,OG5_154796
PBANKA_1031600,PBANKA_1031600.1,"ribosome maturation protein SBDS, putative",PF3D7_1410900,0,45,null,OG5_127367
PBANKA_1031700,PBANKA_1031700.1,"ankyrin-repeat protein, putative",PF3D7_1410800,0,44,null,OG5_158066
PBANKA_1031800,PBANKA_1031800.1,"conserved protein, unknown function",PF3D7_1410700,0,44,null,OG5_153571
PBANKA_1031900,PBANKA_1031900.1,"eukaryotic translation initiation factor 2 subunit gamma, putative",PF3D7_1410600,0,44,eIF2gamma,OG5_127447
PBANKA_1032000,PBANKA_1032000.1,"conserved Plasmodium protein, unknown function",PF3D7_1410500,0,44,null,OG5_167249
PBANKA_1032100,PBANKA_1032100.1,rhoptry-associated protein 1,PF3D7_1410400,0,44,RAP1,OG5_162087
PBANKA_1032200,PBANKA_1032200.1,"WD repeat-containing protein, putative",PF3D7_1410300,0,44,null,OG5_167250
PBANKA_1032300,PBANKA_1032300.1,"CTP synthase, putative",PF3D7_1410200,0,44,CTPS,OG5_126851
PBANKA_1032400,PBANKA_1032400.1,"alpha/beta hydrolase, putative",PF3D7_1410100,0,44,null,OG5_163335
PBANKA_1032500,PBANKA_1032500.1,"ER membrane protein complex subunit 2, putative",PF3D7_1410000,0,44,EMC2,OG5_128353
PBANKA_1032600,PBANKA_1032600.1,"cytidine diphosphate-diacylglycerol synthase, putative",PF3D7_1409900,0,44,CDS,OG5_127441
PBANKA_1032700,PBANKA_1032700.1,"CUGBP Elav-like family member 2, putative",PF3D7_1409800,0,44,CELF2,OG5_163858
PBANKA_1032800,PBANKA_1032800.1,"conserved protein, unknown function",PF3D7_1409700,0,44,null,OG5_153618
PBANKA_1032900,PBANKA_1032900.1,"conserved Plasmodium protein, unknown function",PF3D7_1409600,0,56,null,OG5_133545
PBANKA_1033100,PBANKA_1033100.1,"conserved protein, unknown function",PF3D7_1409400,0,44,null,OG5_143228
PBANKA_1033200,PBANKA_1033200.1,"DNA damage-inducible protein 1, putative",PF3D7_1409300,0,44,DDI1,OG5_128104
PBANKA_1033300,PBANKA_1033300.1,"conserved Plasmodium protein, unknown function",PF3D7_1409200,0,47,null,OG5_167251
PBANKA_1033400,PBANKA_1033400.1,"aldo-keto reductase, putative",PF3D7_1409100,0,45,null,OG5_134232
PBANKA_1033500,PBANKA_1033500.1,"WD repeat-containing protein, putative",PF3D7_1409000,0,44,null,OG5_167252
PBANKA_1033600,PBANKA_1033600.1,"tRNA-dihydrouridine synthase, putative",PF3D7_1408900,0,44,null,OG5_127749
PBANKA_1033700,PBANKA_1033700.1,"conserved Plasmodium protein, unknown function",PF3D7_1408800,0,44,null,OG5_167253
PBANKA_1033800,PBANKA_1033800.1,"conserved protein, unknown function",PF3D7_1408700,0,47,null,OG5_156196
PBANKA_1033900,PBANKA_1033900.1,"40S ribosomal protein S8e, putative",PF3D7_1408600,0,45,null,OG5_127039
PBANKA_1034000,PBANKA_1034000.1,"conserved Plasmodium protein, unknown function",PF3D7_1408500,0,43,null,OG5_178786
PBANKA_1034100,PBANKA_1034100.1,"FANCJ-like helicase, putative",PF3D7_1408400,0,45,FANCJ,OG5_127294
PBANKA_1034300,PBANKA_1034300.1,AP2 domain transcription factor AP2-G2,PF3D7_1408200,0,41,AP2-G2,OG5_167254
PBANKA_1034400,PBANKA_1034400.1,plasmepsin IV,"PF3D7_0311700,PF3D7_1407800,PF3D7_1407900,PF3D7_1408000",1,133,PM4,OG5_126885
PBANKA_1034500,PBANKA_1034500.1,"conserved protein, unknown function",PF3D7_1407700,0,44,null,OG5_158063
PBANKA_1034600,PBANKA_1034600.1,"conserved Plasmodium protein, unknown function",PF3D7_1407600,0,46,null,OG5_162088
PBANKA_1034700,PBANKA_1034700.1,"multifunctional methyltransferase subunit TRM112, putative",PF3D7_1407500,0,45,null,OG5_128066
PBANKA_1034800,PBANKA_1034800.1,"conserved Plasmodium protein, unknown function",PF3D7_1407400,0,44,null,OG5_167255
PBANKA_1034900,PBANKA_1034900.1,"pre-mRNA-splicing factor 38B, putative",PF3D7_1407300,0,44,PRP38B,OG5_130216
PBANKA_1035000,PBANKA_1035000.1,"conserved Plasmodium protein, unknown function",PF3D7_1407200,0,44,null,OG5_143226
PBANKA_1035100,PBANKA_1035100.1,"rRNA 2'-O-methyltransferase fibrillarin, putative",PF3D7_1407100,0,41,NOP1,OG5_127191
PBANKA_1035200,PBANKA_1035200.1,LCCL domain-containing protein,PF3D7_1407000,0,47,CCp3,OG5_135032
PBANKA_1035300,PBANKA_1035300.1,"radical SAM protein, putative",PF3D7_1406900,0,44,RlmN,OG5_128806
PBANKA_1035400,PBANKA_1035400.1,"glideosome associated protein with multiple membrane spans 3, putative",PF3D7_1406800,0,44,GAPM3,OG5_143227
PBANKA_1035500,PBANKA_1035500.1,"vacuolar protein sorting-associated protein 29, putative",PF3D7_1406700,0,44,VPS29,OG5_127553
PBANKA_1035600,PBANKA_1035600.1,"ATP-dependent Clp protease regulatory subunit ClpC, putative",PF3D7_1406600,0,44,ClpC,OG5_133657
PBANKA_1035700,PBANKA_1035700.1,"WD repeat-containing protein 65, putative",PF3D7_1406500,0,48,WDR65,OG5_129382
PBANKA_1035800,PBANKA_1035800.1,"pentatricopeptide repeat domain-containing protein, putative",PF3D7_1406400,0,43,null,OG5_149469
PBANKA_1035900,PBANKA_1035900.1,"glycerophosphodiester phosphodiesterase, putative",PF3D7_1406300,0,43,GDPD,OG5_153518
PBANKA_1036000,PBANKA_1036000.1,"transcription elongation factor SPT6, putative",PF3D7_1406200,0,51,SPT6,OG5_128378
PBANKA_1036100,PBANKA_1036100.1,"tubby domain-containing protein, putative",PF3D7_1406100,0,44,null,OG5_163118
PBANKA_1036200,PBANKA_1036200.1,"RNA-binding protein 8A, putative",PF3D7_1406000,0,44,RBM8A,OG5_129496
PBANKA_1036300,PBANKA_1036300.1,"RNA-binding protein, putative",PF3D7_1405900,0,45,null,OG5_128178
PBANKA_1036400,PBANKA_1036400.1,"ribosome biogenesis protein BOP1, putative",PF3D7_1405800,0,45,BOP1,OG5_128313
PBANKA_1036500,PBANKA_1036500.1,"RING zinc finger protein, putative",PF3D7_1405700,0,46,null,OG5_150157
PBANKA_1036600,PBANKA_1036600.1,"ribonucleoside-diphosphate reductase small chain, putative",PF3D7_1405600,0,45,null,OG5_126823
PBANKA_1036700,PBANKA_1036700.1,"COBW domain-containing protein 1, putative",PF3D7_1405500,0,45,CBWD1,OG5_127264
PBANKA_1036800,PBANKA_1036800.1,"DNA mismatch repair protein, putative",PF3D7_1405400,0,44,MutS,OG5_153582
PBANKA_1036900,PBANKA_1036900.1,"conserved Plasmodium protein, unknown function",PF3D7_1405300,0,44,null,OG5_164220
PBANKA_1037000,PBANKA_1037000.1,"trafficking protein particle complex subunit 1, putative",PF3D7_1405200,0,43,BET5,OG5_128429
PBANKA_1037100,PBANKA_1037100.1,"GTPase-activating protein, putative",PF3D7_1405100,0,44,null,OG5_167256
PBANKA_1037200,PBANKA_1037200.1,"conserved Plasmodium protein, unknown function",PF3D7_1405000,0,45,null,OG5_165878
PBANKA_1037300,PBANKA_1037300.1,"conserved Plasmodium protein, unknown function",PF3D7_1404900,0,43,null,OG5_171953
PBANKA_1037400,PBANKA_1037400.1,"conserved Plasmodium protein, unknown function",PF3D7_1404700,0,45,null,OG5_167257
PBANKA_1037500,PBANKA_1037500.1,adenylyl cyclase alpha,PF3D7_1404600,0,53,ACalpha,OG5_134515
PBANKA_1037600,PBANKA_1037600.1,"rRNA biogenesis protein RRP5, putative","PF3D7_0811900,PF3D7_1404500",1,89,RRP5,OG5_126915
PBANKA_1037700,PBANKA_1037700.1,"ribosomal protein L16, mitochondrial, putative","PF3D7_1404400,PF3D7_API01800",1,75,null,OG5_127517
PBANKA_1037800,PBANKA_1037800.1,secreted ookinete adhesive protein,PF3D7_1404300,0,43,SOAP,OG5_173858
PBANKA_1037900,PBANKA_1037900.1,"conserved Plasmodium protein, unknown function",PF3D7_1404200,0,45,null,OG5_167258
PBANKA_1038000,PBANKA_1038000.1,"cytochrome c, putative",PF3D7_1404100,0,44,null,OG5_127365
PBANKA_1038100,PBANKA_1038100.1,"DNA-directed RNA polymerase II subunit RPB4, putative",PF3D7_1404000,0,44,null,OG5_167259
PBANKA_1038200,PBANKA_1038200.1,nuclear formin-like protein MISFIT,PF3D7_1403800,0,45,MISFIT,OG5_165445
PBANKA_1038300,PBANKA_1038300.1,"translocation associated membrane protein, putative",PF3D7_1403700,0,45,TRAM,OG5_126838
PBANKA_1038400,PBANKA_1038400.1,"selenoprotein, putative",PF3D7_1403600,0,45,Sel1,OG5_167260
PBANKA_1038500,PBANKA_1038500.1,"dynein light chain, putative",PF3D7_1403500,0,46,null,OG5_163123
PBANKA_1038600,PBANKA_1038600.1,"conserved Plasmodium protein, unknown function",PF3D7_1403400,0,44,null,OG5_130359
PBANKA_1038700,PBANKA_1038700.1,"tetratricopeptide repeat protein, putative",PF3D7_1403300,0,57,null,OG5_166527
PBANKA_1038800,PBANKA_1038800.1,"conserved Plasmodium protein, unknown function",PF3D7_1403200,0,29,null,OG5_205399
PBANKA_1038900,PBANKA_1038900.1,"condensin complex subunit 1, putative",PF3D7_1403100,0,44,CND1,OG5_146350
PBANKA_1039000,PBANKA_1039000.1,"conserved Plasmodium protein, unknown function",PF3D7_1403000,0,43,null,OG5_165539
PBANKA_1039100,PBANKA_1039100.1,"conserved Plasmodium protein, unknown function",PF3D7_1402900,0,44,null,OG5_166434
PBANKA_1039200,PBANKA_1039200.1,"conserved Plasmodium protein, unknown function",PF3D7_1402800,0,44,null,OG5_162089
